,Basic Box Score Stats
Jacob Gilyard,13:05,0,3,.000,0,2,.000,0,0,,0,0,0,3,0,0,0,2,0,-7
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Gregory Jackson II,14:10,4,5,.800,0,0,,0,0,,2,2,4,0,0,0,2,0,8,-6
John Konchar,8:56,0,2,.000,0,2,.000,0,0,,0,1,1,0,0,0,0,0,0,-12
Ziaire Williams,8:40,1,5,.200,0,3,.000,3,3,1.000,0,3,3,1,1,0,1,0,5,-9
Jake LaRavia, 
Santi Aldama,Did Not Dress
Desmond Bane,Did Not Dress
Jaren Jackson Jr.,Did Not Dress
Team Totals,120,14,41,.341,1,17,.059,8,9,.889,3,15,18,10,5,2,7,9,37,
,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Xavier Tillman Sr.,36:11,.400,.400,.133,.000,0.0,16.2,7.3,23.7,8.3,2.9,11.8,21.4,80,97,0.6
Vince Williams Jr.,35:42,.515,.423,.538,.615,8.1,16.4,11.8,36.7,2.8,3.0,19.5,26.1,102,110,3.2
David Roddy,34:53,.583,.583,.333,.000,2.8,10.1,6.0,5.0,2.9,0.0,14.3,18.2,95,113,-5.0
Luke Kennard,33:18,.538,.538,.615,.000,0.0,10.5,4.8,10.5,0.0,0.0,0.0,17.7,107,119,-5.7
Jacob Gilyard,31:38,.313,.313,.750,.000,3.0,3.7,3.3,32.2,3.2,0.0,0.0,11.5,100,115,-5.9
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Gregory Jackson II,27:03,.714,.714,.286,.000,7.1,17.3,11.7,8.9,0.0,7.9,12.5,26.9,115,114,6.2
John Konchar,20:25,.000,.000,.750,.000,4.7,11.5,7.8,6.5,2.5,10.4,0.0,8.9,32,109,-8.5
Ziaire Williams,19:31,.490,.313,.500,.625,4.9,18.0,10.8,15.8,2.6,0.0,16.4,28.4,94,111,-3.3
Jake LaRavia,1:19,1.136,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,250,124,29.2
Santi Aldama,Did Not Dress
Desmond Bane,Did Not Dress
Jaren Jackson Jr.,Did Not Dress
Team Totals,240,.502,.466,.437,.172,18.0,63.4,38.5,75.0,14.7,13.3,11.4,100.0,98.5,111.0,
